-1.358775e+01 -4.905478e-01
-1.364442e+01 -4.829623e-01
-1.370003e+01 -4.724947e-01
-1.375426e+01 -4.591828e-01
-1.380678e+01 -4.430656e-01
-1.385726e+01 -4.241758e-01
-1.390538e+01 -4.025333e-01
-1.395083e+01 -3.781394e-01
-1.399327e+01 -3.509724e-01
-1.403239e+01 -3.209851e-01
-1.406786e+01 -2.881023e-01
-1.409932e+01 -2.522211e-01
-1.412643e+01 -2.132122e-01
-1.414881e+01 -1.709218e-01
-1.416607e+01 -1.251766e-01
-1.417780e+01 -7.578969e-02
-1.418356e+01 -2.256818e-02
-1.418289e+01 3.467625e-02
-1.417533e+01 9.611453e-02
-1.416036e+01 1.618843e-01
-1.413748e+01 2.320704e-01
-1.410618e+01 3.066816e-01
-1.406595e+01 3.856235e-01
-1.401628e+01 4.686669e-01
-1.395674e+01 5.554137e-01
-1.388691e+01 6.452615e-01
-1.380649e+01 7.373694e-01
-1.371527e+01 8.306305e-01
-1.361320e+01 9.236565e-01
-1.350040e+01 1.014784e+00
-1.337720e+01 1.102106e+00
-1.324416e+01 1.183545e+00
-1.310209e+01 1.256956e+00
-1.295204e+01 1.320273e+00
-1.279531e+01 1.371676e+00
-1.263336e+01 1.409761e+00
-1.246779e+01 1.433691e+00
-1.230028e+01 1.443298e+00
-1.213246e+01 1.439119e+00
-1.196587e+01 1.422355e+00
-1.180188e+01 1.394765e+00
-1.164163e+01 1.358511e+00
-1.148598e+01 1.315982e+00
-1.133554e+01 1.269623e+00
-1.119059e+01 1.221791e+00
-1.105118e+01 1.174645e+00
-1.091713e+01 1.130088e+00
-1.078804e+01 1.089732e+00
-1.066333e+01 1.054911e+00
-1.054229e+01 1.026700e+00
-1.042411e+01 1.005959e+00
-1.030788e+01 9.933773e-01
-1.019260e+01 9.895187e-01
-1.007725e+01 9.948655e-01
-9.960715e+00 1.009853e+00
-9.841856e+00 1.034899e+00
-9.719477e+00 1.070415e+00
-9.592337e+00 1.116813e+00
-9.459146e+00 1.174482e+00
-9.318572e+00 1.243755e+00
-9.169253e+00 1.324834e+00
-9.009812e+00 1.417685e+00
-8.838901e+00 1.521889e+00
-8.655250e+00 1.636450e+00
-8.457750e+00 1.759556e+00
-8.245561e+00 1.888339e+00
-8.018252e+00 2.018659e+00
-7.775950e+00 2.145007e+00
-7.519501e+00 2.260619e+00
-7.250591e+00 2.357903e+00
-6.971801e+00 2.429210e+00
-6.686557e+00 2.467880e+00
-6.398947e+00 2.469331e+00
-6.113430e+00 2.431896e+00
-5.834471e+00 2.357107e+00
-5.566187e+00 2.249351e+00
-5.312057e+00 2.114989e+00
-5.074758e+00 1.961251e+00
-4.856129e+00 1.795200e+00
-4.657233e+00 1.622983e+00
-4.478494e+00 1.449435e+00
-4.319852e+00 1.277977e+00
-4.180930e+00 1.110736e+00
-4.061166e+00 9.487636e-01
-3.959929e+00 7.922789e-01
-3.876596e+00 6.409055e-01
-3.810615e+00 4.938611e-01
-3.761542e+00 3.501053e-01
-3.729061e+00 2.084478e-01
-3.713001e+00 6.762297e-02
-3.713342e+00 -7.365699e-02
-3.730209e+00 -2.166623e-01
-3.763875e+00 -3.626093e-01
-3.814750e+00 -5.126190e-01
-3.883363e+00 -6.676594e-01
-3.970345e+00 -8.284642e-01
-4.076394e+00 -9.954162e-01
-4.202224e+00 -1.168391e+00
-4.348494e+00 -1.346558e+00
-4.515716e+00 -1.528155e+00
-4.704133e+00 -1.710262e+00
-4.913570e+00 -1.888647e+00
-5.143283e+00 -2.057764e+00
-5.391818e+00 -2.211012e+00
-5.656919e+00 -2.341337e+00
-5.935526e+00 -2.442169e+00
-6.223898e+00 -2.508544e+00
-6.517860e+00 -2.538143e+00
-6.813157e+00 -2.531917e+00
-7.105834e+00 -2.494069e+00
-7.392589e+00 -2.431410e+00
-7.671010e+00 -2.352283e+00
-7.939690e+00 -2.265405e+00
-8.198210e+00 -2.178899e+00
-8.447027e+00 -2.099669e+00
-8.687318e+00 -2.033116e+00
-8.920798e+00 -1.983117e+00
-9.149551e+00 -1.952153e+00
-9.375873e+00 -1.941463e+00
-9.602143e+00 -1.951185e+00
-9.830692e+00 -1.980408e+00
-1.006369e+01 -2.027157e+00
-1.030299e+01 -2.088304e+00
-1.055005e+01 -2.159460e+00
-1.080569e+01 -2.234915e+00
-1.107003e+01 -2.307719e+00
-1.134231e+01 -2.369999e+00
-1.162083e+01 -2.413580e+00
-1.190296e+01 -2.430868e+00
-1.218526e+01 -2.415863e+00
-1.246376e+01 -2.365045e+00
-1.273422e+01 -2.277861e+00
-1.299252e+01 -2.156647e+00
-1.323495e+01 -2.006025e+00
-1.345843e+01 -1.831969e+00
-1.366061e+01 -1.640808e+00
-1.383983e+01 -1.438417e+00
-1.399510e+01 -1.229696e+00
-1.412590e+01 -1.018346e+00
-1.423208e+01 -8.068859e-01
-1.431372e+01 -5.967976e-01
-1.437104e+01 -3.887530e-01
-1.440427e+01 -1.828477e-01
-1.441366e+01 2.117343e-02
-1.439940e+01 2.237098e-01
-1.436165e+01 4.251147e-01
-1.430051e+01 6.255136e-01
-1.421613e+01 8.246233e-01
-1.410870e+01 1.021574e+00
-1.397855e+01 1.214742e+00
-1.382626e+01 1.401625e+00
-1.365275e+01 1.578793e+00
-1.345940e+01 1.741979e+00
-1.324810e+01 1.886358e+00
-1.302134e+01 2.007027e+00
-1.278213e+01 2.099668e+00
-1.253393e+01 2.161265e+00
-1.228043e+01 2.190716e+00
-1.202533e+01 2.189160e+00
-1.177207e+01 2.159922e+00
-1.152358e+01 2.108078e+00
-1.128214e+01 2.039778e+00
-1.104928e+01 1.961508e+00
-1.082582e+01 1.879441e+00
-1.061185e+01 1.798994e+00
-1.040694e+01 1.724598e+00
-1.021015e+01 1.659648e+00
-1.002026e+01 1.606574e+00
-9.835764e+00 1.566979e+00
-9.655046e+00 1.541775e+00
-9.476404e+00 1.531317e+00
-9.298125e+00 1.535481e+00
-9.118535e+00 1.553709e+00
-8.936053e+00 1.584999e+00
-8.749240e+00 1.627855e+00
-8.556865e+00 1.680209e+00
-8.357974e+00 1.739330e+00
-8.151975e+00 1.801750e+00
-7.938723e+00 1.863247e+00
-7.718603e+00 1.918929e+00
-7.492601e+00 1.963446e+00
-7.262333e+00 1.991360e+00
-7.030030e+00 1.997645e+00
-6.798458e+00 1.978227e+00
-6.570777e+00 1.930473e+00
-6.350353e+00 1.853495e+00
-6.140550e+00 1.748182e+00
-5.944538e+00 1.616977e+00
-5.765130e+00 1.463431e+00
-5.604688e+00 1.291684e+00
-5.465083e+00 1.105968e+00
-5.347706e+00 9.102304e-01
-5.253517e+00 7.079054e-01
-5.183113e+00 5.018323e-01
-5.136792e+00 2.942909e-01
-5.114614e+00 8.711509e-02
-5.116445e+00 -1.181494e-01
-5.141979e+00 -3.200698e-01
-5.190741e+00 -5.171551e-01
-5.262073e+00 -7.077056e-01
-5.355101e+00 -8.896996e-01
-5.468692e+00 -1.060739e+00
-5.601414e+00 -1.218070e+00
-5.751502e+00 -1.358702e+00
-5.916834e+00 -1.479622e+00
-6.094954e+00 -1.578096e+00
-6.283120e+00 -1.652013e+00
-6.478396e+00 -1.700208e+00
-6.677777e+00 -1.722685e+00
-6.878332e+00 -1.720696e+00
-7.077344e+00 -1.696636e+00
-7.272428e+00 -1.653789e+00
-7.461618e+00 -1.595975e+00
-7.643403e+00 -1.527179e+00
-7.816731e+00 -1.451220e+00
-7.980972e+00 -1.371509e+00
-8.135862e+00 -1.290904e+00
-8.281433e+00 -1.211656e+00
-8.417945e+00 -1.135422e+00
-8.545819e+00 -1.063331e+00
-8.665580e+00 -9.960638e-01
-8.777813e+00 -9.339450e-01
-8.883121e+00 -8.770260e-01
-8.982103e+00 -8.251618e-01
-9.075330e+00 -7.780722e-01
-9.163339e+00 -7.353911e-01
-9.246619e+00 -6.967046e-01
-9.325608e+00 -6.615787e-01
-9.400696e+00 -6.295794e-01
-9.472223e+00 -6.002869e-01
-9.540479e+00 -5.733049e-01
-9.605712e+00 -5.482664e-01
-9.668129e+00 -5.248374e-01
-9.727898e+00 -5.027188e-01
-9.785157e+00 -4.816469e-01
-9.840014e+00 -4.613942e-01
-9.892553e+00 -4.417679e-01
-9.942836e+00 -4.226105e-01
-9.990912e+00 -4.037983e-01
-1.003681e+01 -3.852408e-01
-1.008057e+01 -3.668800e-01
-1.012220e+01 -3.486897e-01
-1.016172e+01 -3.306742e-01
-1.019916e+01 -3.128677e-01
-1.023454e+01 -2.953331e-01
-1.026790e+01 -2.781611e-01
-1.029929e+01 -2.614683e-01
-1.032877e+01 -2.453965e-01
-1.035642e+01 -2.301105e-01
-1.038236e+01 -2.157967e-01
-1.040669e+01 -2.026613e-01
-1.042957e+01 -1.909284e-01
-1.045118e+01 -1.808376e-01
-1.047173e+01 -1.726428e-01
-1.049144e+01 -1.666091e-01
-1.051059e+01 -1.630117e-01
-1.052948e+01 -1.621332e-01
-1.054844e+01 -1.642611e-01
-1.056784e+01 -1.696860e-01
-1.058807e+01 -1.786983e-01
-1.060957e+01 -1.915848e-01
-1.063281e+01 -2.086254e-01
-1.065829e+01 -2.300872e-01
-1.068654e+01 -2.562188e-01
-1.071811e+01 -2.872424e-01
-1.075358e+01 -3.233431e-01
-1.079355e+01 -3.646569e-01
-1.083864e+01 -4.112547e-01
-1.088946e+01 -4.631234e-01
-1.094662e+01 -5.201433e-01
-1.101069e+01 -5.820629e-01
-1.108224e+01 -6.484701e-01
-1.116175e+01 -7.187636e-01
-1.124963e+01 -7.921253e-01
-1.134617e+01 -8.674988e-01
-1.145153e+01 -9.435781e-01
-1.156571e+01 -1.018814e+00
-1.168852e+01 -1.091444e+00
-1.181953e+01 -1.159550e+00
-1.195811e+01 -1.221151e+00
-1.210338e+01 -1.274322e+00
-1.225426e+01 -1.317334e+00
-1.240949e+01 -1.348798e+00
-1.256765e+01 -1.367802e+00
-1.272729e+01 -1.373999e+00
-1.288691e+01 -1.367655e+00
-1.304510e+01 -1.349625e+00
-1.320058e+01 -1.321278e+00
-1.335225e+01 -1.284379e+00
-1.349922e+01 -1.240938e+00
-1.364086e+01 -1.193062e+00
-1.377676e+01 -1.142827e+00
-1.390679e+01 -1.092166e+00
-1.403097e+01 -1.042803e+00
-1.414957e+01 -9.962139e-01
-1.426296e+01 -9.536145e-01
-1.437167e+01 -9.159755e-01
-1.447634e+01 -8.840480e-01
-1.457765e+01 -8.583985e-01
-1.467636e+01 -8.394485e-01
-1.477327e+01 -8.275130e-01
-1.486921e+01 -8.228372e-01
-1.496504e+01 -8.256293e-01
-1.506164e+01 -8.360885e-01
-1.515991e+01 -8.544278e-01
-1.526079e+01 -8.808909e-01
-1.536523e+01 -9.157621e-01
-1.547423e+01 -9.593683e-01
-1.558884e+01 -1.012070e+00
-1.571012e+01 -1.074237e+00
-1.583920e+01 -1.146211e+00
-1.597725e+01 -1.228237e+00
-1.612542e+01 -1.320372e+00
-1.628489e+01 -1.422353e+00
-1.645677e+01 -1.533429e+00
-1.664204e+01 -1.652159e+00
-1.684145e+01 -1.776188e+00
-1.705545e+01 -1.902050e+00
-1.728397e+01 -2.025041e+00
-1.752636e+01 -2.139258e+00
-1.778119e+01 -2.237890e+00
-1.804625e+01 -2.313798e+00
-1.831850e+01 -2.360376e+00
-1.859420e+01 -2.372530e+00
-1.886917e+01 -2.347527e+00
-1.913905e+01 -2.285477e+00
-1.939969e+01 -2.189247e+00
-1.964738e+01 -2.063878e+00
-1.987909e+01 -1.915661e+00
-2.009255e+01 -1.751172e+00
-2.028621e+01 -1.576465e+00
-2.045921e+01 -1.396567e+00
-2.061116e+01 -1.215256e+00
-2.074206e+01 -1.035070e+00
-2.085213e+01 -8.574551e-01
-2.094172e+01 -6.829746e-01
-2.101118e+01 -5.115289e-01
-2.106085e+01 -3.425512e-01
-2.109096e+01 -1.751711e-01
-2.110164e+01 -8.347731e-03
-2.109288e+01 1.590215e-01
-2.106457e+01 3.280058e-01
-2.101645e+01 4.995466e-01
-2.094819e+01 6.743526e-01
-2.085938e+01 8.527752e-01
-2.074961e+01 1.034655e+00
-2.061851e+01 1.219146e+00
-2.046586e+01 1.404518e+00
-2.029173e+01 1.587988e+00
-2.009655e+01 1.765621e+00
-1.988127e+01 1.932371e+00
-1.964751e+01 2.082371e+00
-1.939757e+01 2.209484e+00
-1.913445e+01 2.308131e+00
-1.886171e+01 2.374235e+00
-1.858327e+01 2.406067e+00
-1.830308e+01 2.404730e+00
-1.802480e+01 2.374127e+00
-1.775150e+01 2.320408e+00
-1.748543e+01 2.251076e+00
-1.722795e+01 2.174014e+00
-1.697952e+01 2.096658e+00
-1.673979e+01 2.025445e+00
-1.650774e+01 1.965545e+00
-1.628180e+01 1.920811e+00
-1.606005e+01 1.893872e+00
-1.584033e+01 1.886254e+00
-1.562033e+01 1.898496e+00
-1.539777e+01 1.930192e+00
-1.517045e+01 1.979962e+00
-1.493641e+01 2.045351e+00
-1.469401e+01 2.122680e+00
-1.444216e+01 2.206921e+00
-1.418042e+01 2.291664e+00
-1.390915e+01 2.369301e+00
-1.362965e+01 2.431503e+00
-1.334423e+01 2.470032e+00
-1.305605e+01 2.477780e+00
-1.276901e+01 2.449832e+00
-1.248741e+01 2.384226e+00
-1.221559e+01 2.282177e+00
-1.195759e+01 2.147672e+00
-1.171684e+01 1.986587e+00
-1.149606e+01 1.805612e+00
-1.129717e+01 1.611269e+00
-1.112140e+01 1.409206e+00
-1.096936e+01 1.203837e+00
-1.084126e+01 9.982625e-01
-1.073699e+01 7.943821e-01
-1.065629e+01 5.931097e-01
-1.059886e+01 3.946142e-01
-1.056437e+01 1.985526e-01
-1.055258e+01 4.275500e-03
-1.056333e+01 -1.889932e-01
-1.059655e+01 -3.819962e-01
-1.065224e+01 -5.752881e-01
-1.073045e+01 -7.690772e-01
-1.083122e+01 -9.630556e-01
-1.095453e+01 -1.156221e+00
-1.110018e+01 -1.346704e+00
-1.126771e+01 -1.531639e+00
-1.145625e+01 -1.707124e+00
-1.166442e+01 -1.868347e+00
-1.189027e+01 -2.009926e+00
-1.213118e+01 -2.126496e+00
-1.238398e+01 -2.213479e+00
-1.264502e+01 -2.267893e+00
-1.291044e+01 -2.289005e+00
-1.317647e+01 -2.278609e+00
-1.343964e+01 -2.240859e+00
-1.369711e+01 -2.181687e+00
-1.394678e+01 -2.107990e+00
-1.418737e+01 -2.026806e+00
-1.441840e+01 -1.944648e+00
-1.464009e+01 -1.867074e+00
-1.485324e+01 -1.798506e+00
-1.505910e+01 -1.742228e+00
-1.525924e+01 -1.700495e+00
-1.545544e+01 -1.674678e+00
-1.564960e+01 -1.665405e+00
-1.584364e+01 -1.672660e+00
-1.603946e+01 -1.695826e+00
-1.623884e+01 -1.733672e+00
-1.644340e+01 -1.784282e+00
-1.665446e+01 -1.844961e+00
-1.687299e+01 -1.912129e+00
-1.709951e+01 -1.981268e+00
-1.733392e+01 -2.046957e+00
-1.757549e+01 -2.103082e+00
-1.782271e+01 -2.143233e+00
-1.807338e+01 -2.161286e+00
-1.832461e+01 -2.152105e+00
-1.857300e+01 -2.112192e+00
-1.881489e+01 -2.040142e+00
-1.904655e+01 -1.936748e+00
-1.926448e+01 -1.804744e+00
-1.946558e+01 -1.648259e+00
-1.964728e+01 -1.472130e+00
-1.980759e+01 -1.281264e+00
-1.994505e+01 -1.080140e+00
-2.005870e+01 -8.725195e-01
-2.014796e+01 -6.613421e-01
-2.021255e+01 -4.487723e-01
-2.025240e+01 -2.363356e-01
-2.026759e+01 -2.510705e-02
-2.025832e+01 1.840830e-01
-2.022486e+01 3.904413e-01
-2.016761e+01 5.930153e-01
-2.008706e+01 7.905165e-01
-1.998391e+01 9.811764e-01
-1.985908e+01 1.162656e+00
-1.971382e+01 1.332034e+00
-1.954971e+01 1.485906e+00
-1.936877e+01 1.620617e+00
-1.917345e+01 1.732616e+00
-1.896657e+01 1.818915e+00
-1.875125e+01 1.877547e+00
-1.853074e+01 1.907950e+00
-1.830830e+01 1.911148e+00
-1.808696e+01 1.889699e+00
-1.786936e+01 1.847408e+00
-1.765768e+01 1.788881e+00
-1.745351e+01 1.719026e+00
-1.725789e+01 1.642609e+00
-1.707134e+01 1.563914e+00
-1.689390e+01 1.486548e+00
-1.672524e+01 1.413368e+00
-1.656475e+01 1.346506e+00
-1.641160e+01 1.287453e+00
-1.626481e+01 1.237164e+00
-1.612333e+01 1.196178e+00
-1.598607e+01 1.164716e+00
-1.585192e+01 1.142766e+00
-1.571978e+01 1.130145e+00
-1.558858e+01 1.126538e+00
-1.545729e+01 1.131520e+00
-1.532495e+01 1.144553e+00
-1.519065e+01 1.164974e+00
-1.505359e+01 1.191966e+00
-1.491305e+01 1.224516e+00
-1.476846e+01 1.261378e+00
-1.461941e+01 1.301022e+00
-1.446567e+01 1.341609e+00
-1.430725e+01 1.380973e+00
-1.414444e+01 1.416644e+00
-1.397783e+01 1.445911e+00
-1.380832e+01 1.465935e+00
-1.363716e+01 1.473908e+00
-1.346590e+01 1.467257e+00
-1.329636e+01 1.443851e+00
-1.313060e+01 1.402192e+00
-1.297079e+01 1.341557e+00
-1.281914e+01 1.262059e+00
-1.267780e+01 1.164613e+00
-1.254876e+01 1.050839e+00
-1.243381e+01 9.228893e-01
-1.233445e+01 7.832704e-01
-1.225188e+01 6.346643e-01
-1.218700e+01 4.797867e-01
-1.214037e+01 3.212885e-01
-1.211227e+01 1.617042e-01
-1.210269e+01 3.436590e-03
-1.211133e+01 -1.512308e-01
-1.213766e+01 -3.001120e-01
-1.218086e+01 -4.410981e-01
-1.223992e+01 -5.721516e-01
-1.231355e+01 -6.913237e-01
-1.240027e+01 -7.967962e-01
-1.249838e+01 -8.869489e-01
-1.260602e+01 -9.604417e-01
-1.272120e+01 -1.016301e+00
-1.284182e+01 -1.053991e+00
-1.296576e+01 -1.073458e+00
-1.309093e+01 -1.075137e+00
-1.321530e+01 -1.059905e+00
-1.333698e+01 -1.029008e+00
-1.345422e+01 -9.839462e-01
-1.356547e+01 -9.263570e-01
-1.366937e+01 -8.578920e-01
-1.376475e+01 -7.801173e-01
-1.385060e+01 -6.944349e-01
-1.392609e+01 -6.020337e-01
-1.399048e+01 -5.038682e-01
-1.404315e+01 -4.006603e-01
-1.408354e+01 -2.929214e-01
-1.411115e+01 -1.809884e-01
-1.412550e+01 -6.507060e-02
-1.412614e+01 5.469549e-02
-1.411263e+01 1.781846e-01
-1.408454e+01 3.052160e-01
-1.404148e+01 4.354810e-01
-1.398309e+01 5.684665e-01
-1.390912e+01 7.033782e-01
-1.381938e+01 8.390659e-01
-1.371389e+01 9.739644e-01
-1.359284e+01 1.106060e+00
-1.345670e+01 1.232903e+00
-1.330624e+01 1.351678e+00
-1.314258e+01 1.459363e+00
-1.296718e+01 1.552948e+00
-1.278184e+01 1.629741e+00
-1.258865e+01 1.687677e+00
-1.238988e+01 1.725614e+00
-1.218786e+01 1.743530e+00
-1.198487e+01 1.742584e+00
-1.178299e+01 1.725024e+00
-1.158397e+01 1.693964e+00
-1.138917e+01 1.653080e+00
-1.119951e+01 1.606280e+00
-1.101545e+01 1.557411e+00
-1.083702e+01 1.510045e+00
-1.066386e+01 1.467340e+00
-1.049527e+01 1.431983e+00
-1.033026e+01 1.406197e+00
-1.016759e+01 1.391782e+00
-1.000588e+01 1.390180e+00
-9.843542e+00 1.402531e+00
-9.678916e+00 1.429719e+00
-9.510231e+00 1.472387e+00
-9.335660e+00 1.530911e+00
-9.153355e+00 1.605322e+00
-8.961485e+00 1.695176e+00
-8.758313e+00 1.799353e+00
-8.542279e+00 1.915805e+00
-8.312133e+00 2.041276e+00
-8.067084e+00 2.171048e+00
-7.806983e+00 2.298816e+00
-7.532502e+00 2.416823e+00
-7.245279e+00 2.516365e+00
-6.947973e+00 2.588733e+00
-6.644199e+00 2.626475e+00
-6.338302e+00 2.624702e+00
-6.034995e+00 2.582031e+00
-5.738934e+00 2.500833e+00
-5.454305e+00 2.386680e+00
-5.184512e+00 2.247206e+00
-4.932014e+00 2.090762e+00
-4.698320e+00 1.925237e+00
-4.484083e+00 1.757278e+00
-4.289279e+00 1.591935e+00
-4.113387e+00 1.432646e+00
-3.955572e+00 1.281446e+00
-3.814830e+00 1.139248e+00
-3.690103e+00 1.006147e+00
-3.580354e+00 8.816814e-01
-3.484623e+00 7.650424e-01
-3.402056e+00 6.552262e-01
-3.331922e+00 5.511417e-01
-3.273620e+00 4.516807e-01
-3.226674e+00 3.557583e-01
-3.190735e+00 2.623345e-01
-3.165568e+00 1.704208e-01
-3.151054e+00 7.907840e-02
-3.147178e+00 -1.259054e-02
-3.154030e+00 -1.054546e-01
-3.171798e+00 -2.003658e-01
-3.200770e+00 -2.981720e-01
-3.241331e+00 -3.997257e-01
-3.293969e+00 -5.058872e-01
-3.359269e+00 -6.175192e-01
-3.437917e+00 -7.354664e-01
-3.530695e+00 -8.605152e-01
-3.638469e+00 -9.933265e-01
-3.762171e+00 -1.134331e+00
-3.902760e+00 -1.283578e+00
-4.061173e+00 -1.440540e+00
-4.238237e+00 -1.603862e+00
-4.434562e+00 -1.771094e+00
-4.650396e+00 -1.938443e+00
-4.885460e+00 -2.100640e+00
-5.138780e+00 -2.251018e+00
-5.408542e+00 -2.381947e+00
-5.692027e+00 -2.485652e+00
-5.985659e+00 -2.555373e+00
-6.285192e+00 -2.586603e+00
-6.586041e+00 -2.578064e+00
-6.883678e+00 -2.532064e+00
-7.174037e+00 -2.454113e+00
-7.453835e+00 -2.351922e+00
-7.720749e+00 -2.234129e+00
-7.973462e+00 -2.109125e+00
-8.211571e+00 -1.984209e+00
-8.435438e+00 -1.865160e+00
-8.646004e+00 -1.756152e+00
-8.844609e+00 -1.659899e+00
-9.032835e+00 -1.577914e+00
-9.212384e+00 -1.510786e+00
-9.384984e+00 -1.458421e+00
-9.552324e+00 -1.420240e+00
-9.716003e+00 -1.395311e+00
-9.877495e+00 -1.382430e+00
-1.003812e+01 -1.380158e+00
-1.019902e+01 -1.386829e+00
-1.036112e+01 -1.400541e+00
-1.052513e+01 -1.419130e+00
-1.069147e+01 -1.440170e+00
-1.086026e+01 -1.460977e+00
-1.103133e+01 -1.478659e+00
-1.120413e+01 -1.490205e+00
-1.137776e+01 -1.492620e+00
-1.155101e+01 -1.483098e+00
-1.172234e+01 -1.459223e+00
-1.188996e+01 -1.419153e+00
-1.205192e+01 -1.361775e+00
-1.220617e+01 -1.286786e+00
-1.235070e+01 -1.194702e+00
-1.248358e+01 -1.086781e+00
-1.260306e+01 -9.648808e-01
-1.270766e+01 -8.312937e-01
