# Spherical Bessel functions via up and down recursion
log(x)   ans_down   ans_up   gsl_bes   log(rel_dif)   rel_dif_gsl
3.152736022364 -2.758884758362e-02 -2.758884758362e-02 -2.758884758362e-02 -3.730533999206e+01 5.658993633739e-16 
3.157000421150 -3.053008181734e-02 -3.053008181734e-02 -3.053008181734e-02 -3.602034649958e+01 7.954819384034e-16 
3.161246712032 -3.320309158647e-02 -3.320309158647e-02 -3.320309158647e-02 -3.541112982404e+01 0.000000000000e+00 
3.165475048141 -3.558838457884e-02 -3.558838457884e-02 -3.558838457884e-02          -inf 2.924645492914e-16 
3.169685580677 -3.766883214984e-02 -3.766883214984e-02 -3.766883214984e-02 -3.623046703203e+01 5.526234959692e-16 
3.173878458937 -3.942980086612e-02 -3.942980086612e-02 -3.942980086612e-02 -3.587069080239e+01 2.639714283925e-16 
3.178053830348 -4.085926398890e-02 -4.085926398890e-02 -4.085926398890e-02 -3.700491476972e+01 3.396485020284e-16 
3.182211840497 -4.194789195663e-02 -4.194789195663e-02 -4.194789195663e-02 -3.703120937381e+01 8.270849356484e-17 
3.186352633163 -4.268912109730e-02 -4.268912109730e-02 -4.268912109730e-02          -inf 5.689067387525e-16 
3.190476350347 -4.307919997811e-02 -4.307919997811e-02 -4.307919997811e-02 -3.705782147500e+01 4.026823796307e-16 
3.194583132299 -4.311721298328e-02 -4.311721298328e-02 -4.311721298328e-02 -3.705870348404e+01 2.413964200306e-16 
3.198673117551 -4.280508089829e-02 -4.280508089829e-02 -4.280508089829e-02 -3.705143800161e+01 2.431566682608e-16 
3.202746442938 -4.214753846867e-02 -4.214753846867e-02 -4.214753846867e-02 -3.634281029636e+01 3.292668637844e-16 
3.206803243634 -4.115208909243e-02 -4.115208909243e-02 -4.115208909243e-02 -3.461416061427e+01 1.096002933754e-15 
3.210843653171 -3.982893699551e-02 -3.982893699551e-02 -3.982893699551e-02 -3.559308054067e+01 6.968696056026e-16 
3.214867803471 -3.819089742778e-02 -3.819089742778e-02 -3.819089742778e-02 -3.693737839348e+01 2.725345974271e-16 
3.218875824868 -3.625328560113e-02 -3.625328560113e-02 -3.625328560113e-02 -3.688531120796e+01 3.828008297097e-16 
3.222867846138 -3.403378526995e-02 -3.403378526995e-02 -3.403378526995e-02 -3.205996097435e+01 1.162130363654e-14 
3.226843994517 -3.155229802624e-02 -3.155229802624e-02 -3.155229802624e-02 -3.225779124770e+01 1.000623385229e-14 
3.230804395733 -2.883077454443e-02 -2.883077454443e-02 -2.883077454443e-02 -3.371178559154e+01 2.827950502865e-15 
3.234749174024 -2.589302916440e-02 -2.589302916440e-02 -2.589302916440e-02 -3.614328987363e+01 3.349788595538e-16 
3.238678452164 -2.276453934344e-02 -2.276453934344e-02 -2.276453934344e-02          -inf 8.382316877956e-16 
3.242592351486 -1.947223163670e-02 -1.947223163670e-02 -1.947223163670e-02 -3.447201115633e+01 1.959914876914e-15 
3.246490991901 -1.604425598203e-02 -1.604425598203e-02 -1.604425598203e-02 -3.456605469950e+01 1.729938468117e-15 
3.250374491928 -1.250975016565e-02 -1.250975016565e-02 -1.250975016565e-02 -3.490499881513e+01 6.933485693187e-16 
3.254242968705 -8.898596430547e-03 -8.898596430547e-03 -8.898596430547e-03 -3.576835682581e+01 2.924152403443e-16 
3.258096538021 -5.241172258384e-03 -5.241172258384e-03 -5.241172258384e-03 -3.389527370599e+01 6.288621021917e-15 
3.261935314329 -1.568097407194e-03 -1.568097407194e-03 -1.568097407194e-03 -3.217994221684e+01 1.562592284494e-14 
3.265759410767 2.090020678397e-03 2.090020678397e-03 2.090020678397e-03 -3.343724804565e+01 1.307254757287e-14 
3.269568939184 5.702840951806e-03 5.702840951806e-03 5.702840951806e-03 -3.345162555232e+01 6.311856218806e-15 
3.273364010152 9.240540213190e-03 9.240540213190e-03 9.240540213190e-03 -3.580606361452e+01 1.595702113255e-15 
3.277144732992 1.267405981166e-02 1.267405981166e-02 1.267405981166e-02 -3.652748574419e+01 1.368719653967e-15 
3.280911215788 1.597534552869e-02 1.597534552869e-02 1.597534552869e-02          -inf 5.429377013667e-16 
3.284663565406 1.911757862638e-02 1.911757862638e-02 1.911757862638e-02 -3.514677716355e+01 1.633314719286e-15 
3.288401887517 2.207539611783e-02 2.207539611783e-02 2.207539611783e-02 -3.569609770345e+01 0.000000000000e+00 
3.292126286608 2.482509840670e-02 2.482509840670e-02 2.482509840670e-02 -3.581348918687e+01 4.192668518507e-16 
3.295836866004 2.734484254960e-02 2.734484254960e-02 2.734484254960e-02 -3.591016195179e+01 4.440714664862e-16 
3.299533727886 2.961481951612e-02 2.961481951612e-02 2.961481951612e-02          -inf 1.171523922361e-16 
3.303216973302 3.161741395673e-02 3.161741395673e-02 3.161741395673e-02          -inf 4.389286178436e-16 
3.306886702191 3.333734513757e-02 3.333734513757e-02 3.333734513757e-02 -3.610831225714e+01 1.040708831983e-16 
3.310543013394 3.476178786111e-02 3.476178786111e-02 3.476178786111e-02 -3.615015274645e+01 1.996126876912e-16 
3.314186004673 3.588047236233e-02 3.588047236233e-02 3.588047236233e-02          -inf 1.933891458796e-16 
3.317815772723 3.668576234994e-02 3.668576234994e-02 3.668576234994e-02 -3.551087556530e+01 5.674321692746e-16 
3.321432413193 3.717271054861e-02 3.717271054861e-02 3.717271054861e-02 -3.483091455648e+01 1.119998052577e-15 
3.325036020697 3.733909129117e-02 3.733909129117e-02 3.733909129117e-02 -3.691482199524e+01 9.291728405758e-17 
3.328626688827 3.718540990657e-02 3.718540990657e-02 3.718540990657e-02          -inf 0.000000000000e+00 
3.332204510175 3.671488884845e-02 3.671488884845e-02 3.671488884845e-02 -3.579935126831e+01 2.834910082072e-16 
3.335769576340 3.593343070906e-02 3.593343070906e-02 3.593343070906e-02 -3.358061240719e+01 2.703457831267e-15 
3.339321977944 3.484955846223e-02 3.484955846223e-02 3.484955846223e-02 -3.334931409949e+01 3.185759227992e-15 
3.342861804649 3.347433347476e-02 3.347433347476e-02 3.347433347476e-02 -3.264667709038e+01 6.425989368341e-15 
3.346389145167 3.182125201745e-02 3.182125201745e-02 3.182125201745e-02 -3.366387310914e+01 2.289614058902e-15 
3.349904087275 2.990612119186e-02 2.990612119186e-02 2.990612119186e-02 -3.395200435115e+01 1.740168975623e-15 
3.353406717826 2.774691536658e-02 2.774691536658e-02 2.774691536658e-02 -3.731105305011e+01 3.125975361690e-16 
3.356897122766 2.536361438471e-02 2.536361438471e-02 2.536361438471e-02 -3.482334874373e+01 5.471533984596e-16 
3.360375387142 2.277802496128e-02 2.277802496128e-02 2.277802496128e-02 -3.454877527030e+01 9.138931820080e-16 
3.363841595118 2.001358683443e-02 2.001358683443e-02 2.001358683443e-02 -3.629119257812e+01 2.600318708977e-16 
3.367295829986 1.709516536533e-02 1.709516536533e-02 1.709516536533e-02 -3.488081392136e+01 0.000000000000e+00 
3.370738174177 1.404883239832e-02 1.404883239832e-02 1.404883239832e-02 -3.427909240589e+01 9.878249960102e-16 
3.374168709274 1.090163729385e-02 1.090163729385e-02 1.090163729385e-02 -3.637684136245e+01 1.511687884817e-15 
3.377587516023 7.681370130650e-03 7.681370130650e-03 7.681370130650e-03 -3.305631184216e+01 4.911914796547e-15 
3.380994674345 4.416319140411e-03 4.416319140411e-03 4.416319140411e-03 -3.259684943361e+01 1.090015801120e-14 
3.384390263346 1.135024487072e-03 1.135024487072e-03 1.135024487072e-03 -3.122768910575e+01 3.687163081909e-14 
3.387774361330 -2.133969467176e-03 -2.133969467176e-03 -2.133969467176e-03 -3.246864493403e+01 6.706501145843e-15 
3.391147045809 -5.362361255430e-03 -5.362361255430e-03 -5.362361255430e-03 -3.211915321285e+01 1.132249745347e-14 
3.394508393511 -8.522336612865e-03 -8.522336612865e-03 -8.522336612865e-03 -3.285347419464e+01 5.597630996803e-15 
3.397858480397 -1.158680787668e-02 -1.158680787668e-02 -1.158680787668e-02 -3.288244751151e+01 4.491461741077e-15 
3.401197381662 -1.452964640390e-02 -1.452964640390e-02 -1.452964640390e-02 -3.261233456795e+01 5.909903770114e-15 
3.404525171755 -1.732590599487e-02 -1.732590599487e-02 -1.732590599487e-02 -3.243341196458e+01 7.108740335474e-15 
3.407841924381 -1.995203539070e-02 -1.995203539070e-02 -1.995203539070e-02 -3.232729918663e+01 8.607524032448e-15 
3.411147712515 -2.238607801099e-02 -2.238607801099e-02 -2.238607801099e-02 -3.224433735841e+01 1.015134385047e-14 
3.414442608412 -2.460785721158e-02 -2.460785721158e-02 -2.460785721158e-02 -3.195455220201e+01 1.325300332652e-14 
3.417726683613 -2.659914547108e-02 -2.659914547108e-02 -2.659914547108e-02 -3.166668864330e+01 1.760866111368e-14 
3.421000008958 -2.834381605797e-02 -2.834381605797e-02 -2.834381605797e-02 -3.137391255894e+01 2.307348979071e-14 
3.424262654593 -2.982797588533e-02 -2.982797588533e-02 -2.982797588533e-02 -3.106260682103e+01 3.245194053114e-14 
3.427514689980 -3.104007842744e-02 -3.104007842743e-02 -3.104007842743e-02 -3.069457898294e+01 4.677705801508e-14 
3.430756183904 -3.197101574918e-02 -3.197101574918e-02 -3.197101574918e-02 -3.030914050587e+01 6.858369752268e-14 
3.433987204485 -3.261418888428e-02 -3.261418888427e-02 -3.261418888427e-02 -2.986877784106e+01 1.066975881313e-13 
3.437207819185 -3.296555599008e-02 -3.296555599007e-02 -3.296555599007e-02 -2.936072360920e+01 1.773371611206e-13 
3.440418094815 -3.302365790344e-02 -3.302365790342e-02 -3.302365790342e-02 -2.873780050721e+01 3.306220525214e-13 
3.443618097546 -3.278962092207e-02 -3.278962092202e-02 -3.278962092202e-02 -2.785453133960e+01 7.998125251941e-13 
3.446807892914 -3.226713683728e-02 -3.226713683679e-02 -3.226713683679e-02 -2.559826856185e+01 7.634965891413e-12 
3.449987545832 -3.146242044202e-02 -3.146242044214e-02 -3.146242044214e-02 -2.698511324481e+01 1.907718205575e-12 
3.453157120593 -3.038414494934e-02 -3.038414494941e-02 -3.038414494941e-02 -2.747772613256e+01 1.165668781137e-12 
3.456316680883 -2.904335592390e-02 -2.904335592396e-02 -2.904335592396e-02 -2.760894914192e+01 1.022257633350e-12 
3.459466289786 -2.745336455533e-02 -2.745336455539e-02 -2.745336455539e-02 -2.759428353191e+01 1.037357561317e-12 
3.462606009791 -2.562962125232e-02 -2.562962125238e-02 -2.562962125238e-02 -2.749442127992e+01 1.146572373962e-12 
3.465735902800 -2.358957072637e-02 -2.358957072643e-02 -2.358957072643e-02 -2.733462332865e+01 1.345005076337e-12 
3.468856030136 -2.135248989120e-02 -2.135248989127e-02 -2.135248989127e-02 -2.712516949770e+01 1.658478482789e-12 
3.471966452550 -1.893931005494e-02 -1.893931005502e-02 -1.893931005502e-02 -2.687253030119e+01 2.136059131289e-12 
3.475067230229 -1.637242501923e-02 -1.637242501932e-02 -1.637242501932e-02 -2.657494720598e+01 2.874425329441e-12 
3.478158422798 -1.367548682228e-02 -1.367548682239e-02 -1.367548682239e-02 -2.622745174735e+01 4.070715126326e-12 
3.481240089336 -1.087319096952e-02 -1.087319096966e-02 -1.087319096966e-02 -2.581771297307e+01 6.129578348567e-12 
3.484312288373 -7.991053086089e-03 -7.991053086250e-03 -7.991053086251e-03 -2.531783975761e+01 1.010999937706e-11 
3.487375077903 -5.055178998455e-03 -5.055178998653e-03 -5.055178998653e-03 -2.465733774034e+01 1.956436278187e-11 
3.490428515390 -2.092030307372e-03 -2.092030307617e-03 -2.092030307617e-03 -2.356278762151e+01 5.844988127565e-11 
3.493472657771 8.718124490721e-04 8.718124487670e-04 8.718124487670e-04 -2.246624000882e+01 1.749970341586e-10 
3.496507561466 3.809886925851e-03 3.809886925466e-03 3.809886925467e-03 -2.371085279023e+01 5.040574193158e-11 
3.499533282383 6.696084279665e-03 6.696084279177e-03 6.696084279177e-03 -2.403581259785e+01 3.642115682232e-11 
3.502549875922 9.504880560954e-03 9.504880560329e-03 9.504880560329e-03 -2.413827471090e+01 3.287584119595e-11 
3.505557396986 1.221156213327e-02 1.221156213246e-02 1.221156213246e-02 -2.413175179319e+01 3.309154820026e-11 
3.508555899983 1.479244312141e-02 1.479244312035e-02 1.479244312035e-02 -2.405660252202e+01 3.567510512212e-11 
3.511545438831 1.722507296496e-02 1.722507296357e-02 1.722507296357e-02 -2.393119961826e+01 4.043887655584e-11 
3.514526066969 1.948843224622e-02 1.948843224436e-02 1.948843224436e-02 -2.376502453357e+01 4.775226057711e-11 
3.517497837358 2.156311507029e-02 2.156311506777e-02 2.156311506777e-02 -2.356272752140e+01 5.845608004317e-11 
3.520460802489 2.343149639906e-02 2.343149639559e-02 2.343149639559e-02 -2.332600605478e+01 7.407025699498e-11 
3.523415014386 2.507788287922e-02 2.507788287435e-02 2.507788287435e-02 -2.305396689068e+01 9.722756144611e-11 
3.526360524616 2.648864585542e-02 2.648864584839e-02 2.648864584839e-02 -2.274290574975e+01 1.327032412160e-10 
3.529297384289 2.765233542269e-02 2.765233541219e-02 2.765233541219e-02 -2.238503940766e+01 1.898020540437e-10 
3.532225644069 2.855977454513e-02 2.855977452863e-02 2.855977452863e-02 -2.196525022691e+01 2.888104147124e-10 
3.535145354172 2.920413244957e-02 2.920413242138e-02 2.920413242138e-02 -2.145177024743e+01 4.826303267552e-10 
3.538056564379 2.958097669475e-02 2.958097663790e-02 2.958097663790e-02 -2.076315517853e+01 9.608958817641e-10 
3.540959324037 2.968830356520e-02 2.968830337274e-02 2.968830337274e-02 -1.954728126986e+01 3.241332624373e-09 
3.543853682064 2.952654551489e-02 2.952654583774e-02 2.952654583774e-02 -1.902452573155e+01 5.467055078891e-09 
3.546739686953 2.909856054453e-02 2.909856066404e-02 2.909856066404e-02 -2.000368847535e+01 2.053565171354e-09 
3.549617386780 2.840959243182e-02 2.840959251920e-02 2.840959251920e-02 -2.029286881048e+01 1.537868159824e-09 
3.552486829208 2.746721724159e-02 2.746721731874e-02 2.746721731874e-02 -2.038364062615e+01 1.404421256346e-09 
3.555348061489 2.628126452935e-02 2.628126460399e-02 2.628126460399e-02 -2.037264261561e+01 1.419952283413e-09 
3.558201130472 2.486371976907e-02 2.486371984534e-02 2.486371984534e-02 -2.029559157480e+01 1.533686419876e-09 
3.561046082604 2.322860752851e-02 2.322860760938e-02 2.322860760938e-02 -2.016899972132e+01 1.740663070486e-09 
3.563882963939 2.139185661175e-02 2.139185669984e-02 2.139185669984e-02 -2.000105080235e+01 2.058988813828e-09 
3.566711820140 1.937114844460e-02 1.937114854259e-02 1.937114854259e-02 -1.979534844722e+01 2.529236275373e-09 
3.569532696481 1.718575012304e-02 1.718575023390e-02 1.718575023390e-02 -1.955224814129e+01 3.225273315520e-09 
3.572345637858 1.485633367982e-02 1.485633380703e-02 1.485633380703e-02 -1.926898650532e+01 4.281397294890e-09 
3.575150688786 1.240478324549e-02 1.240478339327e-02 1.240478339327e-02 -1.893871312098e+01 5.956916456949e-09 
3.577947893407 9.853991886153e-03 9.853992059744e-03 9.853992059744e-03 -1.854758747416e+01 8.808156550368e-09 
3.580737295494 7.227649989661e-03 7.227650195621e-03 7.227650195621e-03 -1.806664202267e+01 1.424810529900e-08 
3.583518938456 4.550027144257e-03 4.550027390941e-03 4.550027390941e-03 -1.742343724273e+01 2.710798681363e-08 
3.586292865339 1.845749508385e-03 1.845749806536e-03 1.845749806536e-03 -1.633169720243e+01 8.076701112228e-08 
3.589059118832 -8.604252935742e-04 -8.604249299918e-04 -8.604249299918e-04 -1.537007818027e+01 2.112806976927e-07 
3.591817741271 -3.543833697104e-03 -3.543833249741e-03 -3.543833249741e-03 -1.657825158644e+01 6.311852387517e-08 
3.594568774643 -6.180130093523e-03 -6.180129537978e-03 -6.180129537978e-03 -1.691780385360e+01 4.494600969568e-08 
3.597312260588 -8.745507064508e-03 -8.745506367900e-03 -8.745506367900e-03 -1.703873079523e+01 3.982659855191e-08 
3.600048240407 -1.121690996193e-02 -1.121690907926e-02 -1.121690907926e-02 -1.705089092782e+01 3.934523573307e-08 
3.602776755061 -1.357224389617e-02 -1.357224276477e-02 -1.357224276477e-02 -1.699322963194e+01 4.168061699189e-08 
3.605497845175 -1.579057127043e-02 -1.579056980108e-02 -1.579056980108e-02 -1.688325089905e+01 4.652616899823e-08 
3.608211551046 -1.785229808966e-02 -1.785229615198e-02 -1.785229615198e-02 -1.672929531615e+01 5.426994217605e-08 
3.610917912644 -1.973934738128e-02 -1.973934477825e-02 -1.973934477825e-02 -1.653459698572e+01 6.593496318425e-08 
3.613616969613 -2.143531818947e-02 -2.143531461030e-02 -2.143531461030e-02 -1.629856637900e+01 8.348771180160e-08 
3.616308761279 -2.292562875060e-02 -2.292562367548e-02 -2.292562367548e-02 -1.601656193173e+01 1.106867241223e-07 
3.618993326650 -2.419764263581e-02 -2.419763512029e-02 -2.419763512029e-02 -1.567794164221e+01 1.552946368850e-07 
3.621670704420 -2.524077693000e-02 -2.524076502695e-02 -2.524076502695e-02 -1.526032305689e+01 2.357902834123e-07 
3.624340932976 -2.604659236700e-02 -2.604657109336e-02 -2.604657109336e-02 -1.471107529124e+01 4.083769094136e-07 
3.627004050396 -2.660887238573e-02 -2.660882142263e-02 -2.660882142263e-02 -1.385879966694e+01 9.576344894421e-07 
3.629660094454 -2.691674751948e-02 -2.692354285246e-02 -2.692354285246e-02 -8.977541306807e+00 1.262127848400e-04 
3.632309102626 -2.698897676565e-02 -2.698904844337e-02 -2.698904844337e-02 -1.353190761681e+01 1.327905569346e-06 
3.634951112088 -2.680590071762e-02 -2.680594393674e-02 -2.680594393674e-02 -1.403099754337e+01 8.061487619556e-07 
3.637586159726 -2.637707846267e-02 -2.637711318675e-02 -2.637711318675e-02 -1.423372050400e+01 6.582240223918e-07 
3.640214282133 -2.570765132667e-02 -2.570768276315e-02 -2.570768276315e-02 -1.430747807602e+01 6.114222253581e-07 
3.642835515613 -2.480493569116e-02 -2.480496611231e-02 -2.480496611231e-02 -1.430456261003e+01 6.132074075196e-07 
3.645449896187 -2.367835711447e-02 -2.367838785061e-02 -2.367838785061e-02 -1.424778048830e+01 6.490341590326e-07 
3.648057459594 -2.233935692482e-02 -2.233938894504e-02 -2.233938894504e-02 -1.414864101341e+01 7.166766935224e-07 
3.650658241294 -2.080127956847e-02 -2.080131370968e-02 -2.080131370968e-02 -1.401316806827e+01 8.206508690616e-07 
3.653252276471 -1.907924262949e-02 -1.907927971111e-02 -1.907927971111e-02 -1.384413803811e+01 9.717784049803e-07 
3.655839600036 -1.718999093363e-02 -1.719003183030e-02 -1.719003183030e-02 -1.364193735982e+01 1.189547756770e-06 
3.658420246629 -1.515173617084e-02 -1.515178187070e-02 -1.515178187070e-02 -1.340467907011e+01 1.508071207114e-06 
3.660994250624 -1.298398357000e-02 -1.298403523187e-02 -1.298403523187e-02 -1.312765622782e+01 1.989442262946e-06 
3.663561646130 -1.070734726492e-02 -1.070740628279e-02 -1.070740628279e-02 -1.280175038915e+01 2.755944371316e-06 
3.666122466991 -8.343356086671e-03 -8.343424168752e-03 -8.343424168752e-03 -1.240941331142e+01 4.080001054423e-06 
3.668676746796 -5.914251598706e-03 -5.914330869438e-03 -5.914330869438e-03 -1.191316043107e+01 6.701625617944e-06 
3.671224518875 -3.442780256159e-03 -3.442873392091e-03 -3.442873392091e-03 -1.121089056654e+01 1.352608429856e-05 
3.673765816304 -9.519816176505e-04 -9.520920329877e-04 -9.520920329877e-04 -9.755257127871e+00 5.798900538200e-05 
3.676300671907 1.535025434176e-03 1.534893328641e-03 1.534893328641e-03 -1.005356055000e+01 4.303225746773e-05 
3.678829118260 3.995256499605e-03 3.995096927106e-03 3.995096927106e-03 -1.082124719319e+01 1.997064338673e-05 
3.681351187693 6.406073547423e-03 6.405878825460e-03 6.405878825460e-03 -1.109431636501e+01 1.519846130933e-05 
3.683866912290 8.745392971503e-03 8.745152701265e-03 8.745152701265e-03 -1.119540676608e+01 1.373714931353e-05 
3.686376323896 1.099188798696e-02 1.099158779631e-02 1.099158779631e-02 -1.120138387340e+01 1.365528579850e-05 
3.688879454114 1.312518366513e-02 1.312480318275e-02 1.312480318275e-02 -1.114173619972e+01 1.449457379427e-05 
3.691376334313 1.512604314150e-02 1.512555257413e-02 1.512555257413e-02 -1.102949685821e+01 1.621624795439e-05 
3.693866995625 1.697654400476e-02 1.697589800190e-02 1.697589800190e-02 -1.086966741698e+01 1.902669781383e-05 
3.696351468953 1.866024500031e-02 1.865937078586e-02 1.865937078586e-02 -1.066170392318e+01 2.342506574585e-05 
3.698829784967 2.016234640010e-02 2.016111834829e-02 2.016111834829e-02 -1.039925981038e+01 3.045501715486e-05 
3.701301974113 2.146985880178e-02 2.146803555710e-02 2.146803555710e-02 -1.006689232918e+01 4.246236816657e-05 
3.703768066608 2.257184871631e-02 2.256887942976e-02 2.256887942976e-02 -9.629218476194e+00 6.577843715207e-05 
3.706228092449 2.346022488808e-02 2.345436618726e-02 2.345436618726e-02 -8.988156140931e+00 1.248801424664e-04 
3.708682081410 2.414067697543e-02 2.411724981359e-02 2.411724981359e-02 -7.630419267560e+00 4.854572791774e-04 
3.711130063049 2.453378018671e-02 2.455238145012e-02 2.455238145012e-02 -7.878102929967e+00 3.789512724172e-04 
3.713572066704 2.474870431425e-02 2.475674913368e-02 2.475674913368e-02 -8.724809777628e+00 1.625037015591e-04 
3.716008121502 2.472374377667e-02 2.472949757090e-02 2.472949757090e-02 -9.058923380131e+00 1.163481719329e-04 
3.718438256355 2.446708234620e-02 2.447192782737e-02 2.447192782737e-02 -9.220283559191e+00 9.901060828366e-05 
3.720862499967 2.398304314894e-02 2.398747699717e-02 2.398747699717e-02 -9.289074056164e+00 9.242860436578e-05 
3.723280880831 2.327740846415e-02 2.328167810380e-02 2.328167810380e-02 -9.296948032604e+00 9.170368147120e-05 
3.725693427237 2.235784250849e-02 2.236210066660e-02 2.236210066660e-02 -9.259338139490e+00 9.521832554329e-05 
3.728100167267 2.123391429998e-02 2.123827254525e-02 2.123827254526e-02 -9.184535196857e+00 1.026141011200e-04 
3.730501128805 1.991703185480e-02 1.992158384709e-02 1.992158384709e-02 -9.077026961636e+00 1.142608047405e-04 
3.732896339531 1.842034021582e-02 1.842517384679e-02 1.842517384679e-02 -8.938891215524e+00 1.311864170330e-04 
3.735285826928 1.675859701567e-02 1.676380202321e-02 1.676380202321e-02 -8.770347972833e+00 1.552695416662e-04 
3.737669618283 1.494803070005e-02 1.495370446291e-02 1.495370446291e-02 -8.569819249756e+00 1.897469435181e-04 
3.740047740688 1.300618416746e-02 1.301243701260e-02 1.301243701260e-02 -8.333531176897e+00 2.403219255706e-04 
3.742420221042 1.095174583751e-02 1.095870668229e-02 1.095870668229e-02 -8.054418241905e+00 3.176951629843e-04 
3.744787086052 8.804369905956e-03 8.812192906094e-03 8.812192906094e-03 -7.719526677040e+00 4.440707430463e-04 
3.747148362238 6.584487440207e-03 6.593360357664e-03 6.593360357664e-03 -7.303288846626e+00 6.733206812575e-04 
3.749504075930 4.313109887211e-03 4.323265091268e-03 4.323265091268e-03 -6.745751922028e+00 1.175864188636e-03 
3.751854253275 2.011626437276e-03 2.023355836580e-03 2.023355836580e-03 -5.840658736480e+00 2.906927096041e-03 
3.754198920235 -2.984035523547e-04 -2.847276844880e-04 -2.847276844881e-04 -3.752779457057e+00 2.345247004896e-02 
3.756538102588 -2.595462322342e-03 -2.579357528181e-03 -2.579357528181e-03 -5.772442804380e+00 3.112145857519e-03 
3.758871825934 -4.858289767418e-03 -4.839119490897e-03 -4.839119490897e-03 -6.226253060436e+00 1.976845156268e-03 
3.761200115694 -7.066105543243e-03 -7.043012380095e-03 -7.043012380095e-03 -6.415039922495e+00 1.636754563507e-03 
3.763522997110 -9.198842335837e-03 -9.170642741809e-03 -9.170642741809e-03 -6.479138565534e+00 1.535132525969e-03 
3.765840495250 -1.123740260949e-02 -1.120241324016e-02 -1.120241324016e-02 -6.463547871394e+00 1.559253853167e-03 
3.768152635008 -1.316396784883e-02 -1.311970294865e-02 -1.311970294865e-02 -6.386511101180e+00 1.684121693574e-03 
3.770459441106 -1.496243186575e-02 -1.490503789349e-02 -1.490503789349e-02 -6.254585914394e+00 1.921621507137e-03 
3.772760938095 -1.661915204773e-02 -1.654225028514e-02 -1.654225028514e-02 -6.066613101532e+00 2.319014190416e-03 
3.775057150355 -1.812462462307e-02 -1.801662498425e-02 -1.801662498425e-02 -5.813062257538e+00 2.988265209239e-03 
3.777348102102 -1.947842948399e-02 -1.931503187194e-02 -1.931503187194e-02 -5.469820421459e+00 4.211988472833e-03 
3.779633817382 -2.071025365133e-02 -2.042604292985e-02 -2.042604292985e-02 -4.974930199207e+00 6.909001176384e-03 
3.781914320081 -2.205881531653e-02 -2.134003298197e-02 -2.134003298197e-02 -4.100629604516e+00 1.656224445452e-02 
3.784189633918 -1.893320500786e-02 -2.204926320600e-02 -2.204926320600e-02 -2.576575565686e+00 7.603393192131e-02 
3.786459782453 -2.195003797676e-02 -2.254794668637e-02 -2.254794668637e-02 -4.309761095882e+00 1.343675930795e-02 
3.788724789084 -2.246374361094e-02 -2.283229545052e-02 -2.283229545052e-02 -4.811393490672e+00 8.136513638342e-03 
3.790984677051 -2.261389703813e-02 -2.290054860611e-02 -2.290054860611e-02 -5.067517611869e+00 6.298034918947e-03 
3.793239469438 -2.250538347538e-02 -2.275298137411e-02 -2.275298137411e-02 -5.208336736374e+00 5.470765449723e-03 
3.795489189172 -2.216463930082e-02 -2.239189499309e-02 -2.239189499309e-02 -5.278438314172e+00 5.100389782804e-03 
3.797733859026 -2.160444497006e-02 -2.182158764918e-02 -2.182158764918e-02 -5.298259725243e+00 5.000288214830e-03 
3.799973501620 -2.083471900204e-02 -2.104830676368e-02 -2.104830676368e-02 -5.278588101097e+00 5.099625868315e-03 
3.802208139421 -1.986536139608e-02 -2.008018314444e-02 -2.008018314444e-02 -5.225463812194e+00 5.377865061980e-03 
3.804437794748 -1.870717752944e-02 -1.892714767578e-02 -1.892714767578e-02 -5.142179978624e+00 5.844933983638e-03 
3.806662489770 -1.737218613068e-02 -1.760083138372e-02 -1.760083138372e-02 -5.030160425887e+00 6.537761660199e-03 
3.808882246509 -1.587368430422e-02 -1.611444986711e-02 -1.611444986711e-02 -4.889296613923e+00 7.526714799895e-03 
3.811097086838 -1.422619795774e-02 -1.448267322913e-02 -1.448267322913e-02 -4.717929202472e+00 8.933659206387e-03 
3.813307032489 -1.244536770872e-02 -1.272148277678e-02 -1.272148277678e-02 -4.512465258502e+00 1.097137952248e-02 
3.815512105047 -1.054779105436e-02 -1.084801587654e-02 -1.084801587654e-02 -4.266418642733e+00 1.403194668719e-02 
3.817712325957 -8.550828646789e-03 -8.880400461875e-03 -8.880400461875e-03 -3.968224370977e+00 1.890697512103e-02 
3.819907716520 -6.472375148217e-03 -6.837580781203e-03 -6.837580781203e-03 -3.595807027305e+00 2.743853059493e-02 
3.822098297900 -4.330588944459e-03 -4.739136052902e-03 -4.739136052902e-03 -3.100089994426e+00 4.504514839888e-02 
3.824284091120 -2.143567266050e-03 -2.605093755700e-03 -2.605093755700e-03 -2.331078515811e+00 9.719086865460e-02 
3.826465117067 7.105900651980e-05 -4.557393285122e-04 -4.557393285122e-04 0.000000000000e+00 1.000000000000e+00 
3.828641396489 2.296658541555e-03 1.688575917597e-03 1.688575917597e-03 -1.880040657513e+00 1.525839019488e-01 
3.830812950003 4.518350712788e-03 3.807626860944e-03 3.807626860944e-03 -2.460851773901e+00 8.536221068938e-02 
3.832979798088 6.724151285982e-03 5.881504795323e-03 5.881504795322e-03 -2.705353364292e+00 6.684669843640e-02 
3.835141961092 8.906879256351e-03 7.890804034201e-03 7.890804034201e-03 -2.805293593563e+00 6.048900938153e-02 
