10 0.00000411 10.00000000
20 0.00002227 10.00000000
40 0.00000451 10.00000000
80 0.00008814 10.00000000
160 0.19263689 10.00000000
320 0.13566208 10.00000000
640 3.34774549 10.00000000
1280 2.92232984 10.00000000
2560 2.08955202 10.00000000
5120 3.20158601 10.00000000
10240 8.46329237 10.00000000
20480 8.72346674 10.00000000
40960 2.29180687 10.00000000
81920 5.30800152 10.00000000
163840 7.62059141 10.00000000
327680 9.48237533 10.00000000
655360 7.00906648 10.00000000
