100 112.22966825 100.00000000
200 93.24200275 100.00000000
400 102.04466603 100.00000000
800 93.83171988 100.00000000
1600 102.06246547 100.00000000
3200 102.97091891 100.00000000
6400 99.91973820 100.00000000
12800 99.40780257 100.00000000
25600 100.98802904 100.00000000
51200 99.90179123 100.00000000
102400 100.49345898 100.00000000
204800 99.75324539 100.00000000
409600 99.93434265 100.00000000
819200 99.95859639 100.00000000
